id,lang,text
991759556983316482,tr,"Babaya hasret giden evlat. Evladını son bir kez göremeden toprağa veren baba. Öyle çok ah aldınız ki, sonunuz çok ama çok acı olacak. https://t.co/pBkE9yKNoN"
991431269513756672,en,What an honor..! Thanks @cityofokc 🙏  Had an amazing time.. 🙌 @HouseDemsOK   @oksenategop https://t.co/9nXg1293KH
991763619661697024,en,HT: Roma 1-2 Liverpool - Agg: 3-7.   Liverpool have now scored 130 goals across all competitions for the second time in the club's history.  #UCL #ROMLIV https://t.co/kzjrJ6DPoa
991013394315608064,de,Die linksfaschistische SchariaPartei SPD mit Nahles im Sinkflug https://t.co/LFAVTbTB88
991686117186469889,tr,"Erdoğan rejimi işte budur.  Kundaktaki bebeği Yaşlı insanları Kadınları Hastaları hapse atacak kadar alçak. Bu anamın yüzünü, sırf işimi istiyorum dediği için, bu hale getirecek kadar aşağılık ve korkaktır. https://t.co/aerwHplSwy"
847219249106112517,tr,"Arap çölün ortasına 1 taş koymuş gidip etrafında dolanıyorsun,başka 1 taş koymuş gidip öpüyorsun,1 taş daha koymuş ona da taş atıyorsun."
991766413063933952,en,"@LarryClegg1 @JohnDRobinson @Rockinchick69 @jamespavlick @fantomseeker @JTMYVA @realDonaldTrump @SecPompeo LOL, too effin funny,"
991431323716857857,tr,"Hollanda’da FETÖ ile mücadele eden avukat Şükran İnce, Cumhurbaşkanı ile fotoğrafı bulunduğu gerekçesiyle görevden alındı https://t.co/wvvl3XWzuq https://t.co/iZHtxaJHpI"
991450765154807808,tr,Etme bulma dünyası.. https://t.co/5ooztYskoZ
991726590445826048,en,The #STAR drama is just gettin' started. ✨ Catch #Take3 TONIGHT at 9/8c on @FOXTV! https://t.co/wHeK4stqq7
991769072277782529,und,@onlyinyourtweet  @ministrymaker https://t.co/57lsZFSujA
982999654202859520,ar,#مترجم محارم ينيك اخته وهي نائمة #حصري #سكس #six الرابط لمشاهدة الفيلم كامل    https://t.co/TSela7a9Hz الرابط الثاني للفيلم  https://t.co/8PBFV9UUrR https://t.co/wpipPLj8U3
991770695469166592,ko,전격전이라? 맘에드는 단어군
990631636868923400,und,https://t.co/RVEzQqsC5F
991588605998043136,es,@tasconalvarez Operación retorno según las autoridades incompetentes.
987417286679121925,und,https://t.co/NKJ9V82Tcj
991747918095880193,tr,"Gün doğumu/batımı karmaşık formüllerle hesaplanır. Oysa hem Muhammed,hem  uydurduğu Allah ve etraftaki cebrailler, 4 işlemle dahi başedemez. https://t.co/5NkQDwSWfA"
991783127386345476,tr,"Çete li ser parvekirina malên Efrînê bi hev ketin, kuştî hene https://t.co/kN3jACMDfq"
739904334079643653,tr,Allah Resulünün en uzun orucu ~13 saatti. Sen napıyorsun böyle ? https://t.co/9YTnijlt39
991770495614939137,en,"Esma Uludag, refugee who escaped persecution with three children, one six months old. She speaks here, wait till end to see her message. Shortly after she passes away from a heart attack. Father is reunited with children only after her passing. https://t.co/VvbD068gQv"
991782224331714561,tr,"Adamlar Kürtler kendi kendilerini yönetiyor diye gidip Suriye'nin en istikrarlı olan bolgesi Afrin'i dünyaya bir sürü rüşvet verip işgal etmiş, çocuklarını katledip yüzbinlerce Kürdü göç ettirmiş, diyorsun ki ""%10 barajını Kürtler için koymuşlar"" iyi misin?"
991785220348227585,en,What a joke. https://t.co/iKm7LI7z52
991785562158895106,en,"Approval of application by Independent Bank Group, Inc.: https://t.co/3MPvjmB5IS"
991413256714641410,en,this is how u do bbq in alabama https://t.co/xSvO9KPTNw
991766516315115522,en,nigga is that e.t.? https://t.co/BEq47GBmwA
991690248399794176,en,A Rigged System - They don’t want to turn over Documents to Congress. What are they afraid of? Why so much redacting? Why such unequal “justice?” At some point I will have no choice but to use the powers granted to the Presidency and get involved!
991658119699759104,tr,"HALİME ÖĞRETMEN CİNAYETİ HDP, Meclis'e soru önergesi verdi '2. Gökhan Açıkkollu vakası...' https://t.co/iVHByq70Fu"
991788034726260736,en,Grum - First Contact https://t.co/5yUqLp9Uqn via @YouTube
991644818173546496,tr,Saray'ın Başdanışmanı Bulut: Genel af çıkaralım https://t.co/tXeYLcgGB3 https://t.co/1EmN5YOrmK
991705006473662464,tr,Çok sıkıştılar çoook..  Ama ne yaparlarsa yapsınlar “acı son”dan kurtulamayacaklar.. https://t.co/Nz9G99MEgx
986287511927443457,und,https://t.co/zJnYUOI4Gh
991775888290340865,tr,Selahattin #DEMİRTAŞ’ın gazetemiz için yazdığı yazı: AKP çökerken...  https://t.co/bNl6VamKgA
991791767652515840,ja,【1891年5月3日】マルティン・グラーゼ（Martin Grase）誕生。 陸軍歩兵大将、第26軍団長、ベルギー＝北フランス駐留国防軍司令官。 https://t.co/EkZpSiMe6e
989537339516047361,und,https://t.co/R1l2yclY3U
991370480962691072,tr,Tüm bu acı haberlere karşı ne diyelim? Gücümüz yetmiyor “Allahümme aleyke bihim” sana havale ettik Allahım. https://t.co/5GEQJ0Ky64 https://t.co/n05jSAYqlL
991787572337823744,tr,CIA'nin ilk kadın direktörü olarak görev alacak Haspel'in Türkçe bildiği ortaya çıktı. https://t.co/XVpXozIc4U
991789265989324800,en,So she can curse in Turkish when she learns Ankara's cozy ties with some of the Islamist extremists in the region. https://t.co/uRmON4TOfw
991773192611090433,tr,"@34u8zzfM5ok9Zxw Güzel şiir yazıyor, tamam demekki Tanrı gönderdi bunu? Yahu peynir ekmekle mi yediniz aklınızı?"
991746850184224768,en,"British @labour official in the Centre for Kurdish Progress “I urge the British government to recognize #Rojava, to provide resources for health and hospitals, and to ensure that the people of Rojava are at the peace negotiation table” https://t.co/hhKu7AjYSU https://t.co/ywUDP5gUu9"
991796326860902400,en,Chimes in and urges the dystopic US government to do the same. #DefendRojava https://t.co/ARETXm1U4A
991796880404369409,tr,"@Cevahir Cinsel amaçlı değilse, o kadınlara yazık değil mi? Neresinden tutarsan tut elinde kalır. Ayrıca, insan 40'ından, 50sinden sonra değişebilir. Bu da gayet olağandır. 40ında kadar hiç bu işlerle uğraşmayan adam 40ından sonra azabilir, bunların Anadolu'da da çokça örneği vardır."
991796968568643584,en,"I don't wanna go, Mr Bin Laden. https://t.co/gg47U045vR"
988874737672744962,und,https://t.co/wiAfSIpJwo
712620572249890816,tr,"Cahiliye Döneminde,kız çocuklarınn diri diri gömüldğü,döneminn bir algı operasynudur.1kaç münferit olaydan ibarettir https://t.co/gwOgdeOYjw"
991797923322134528,tr,@Cevahir Kız çocuklarının diri-diri gömülmesi &lt;==&gt; https://t.co/VVI8OhJtuV
929124219383840769,en,"Opposing Islam is no more RACIST than opposing German National Socialism or Soviet Communism. It has NOTHING to do w/ color or ethnicity &amp; everything 2 do w/ a political-theocratic ideology that demands submission or death of the infidel, elimination of gays &amp; submission of women"
991802857392238594,en,Your Absolutely right https://t.co/dsdfFuxYad
991789368913416192,tr,Bu yazı ve yazarı kayıtlara geçsin!..   Bülent Orakoğlu : MİT’in yurt dışı operasyonlarda başarısının sırrı https://t.co/qmeJpEaOtw
991802799628476416,tr,"Artık hiçbirşeyin önü alınamıyor,dolar,euro vs. Artık  çöküş kaçınılmaz.Devleti yönetenler ""terörist"" olarak fix lendi.Fix oldunuz.Sizinle dost olanlar Avrupa da acı çekecek.Orada yaşayan masum Türklere bile kilometrelerce öteden zarar veriyorsunuz.Varlığınız zarar.."
991803876612374528,und,@AdelAmini4 @ThomasVLinge  https://t.co/YNbNLFtYzN
991597941289881600,tr,"Kürtler, Türkiye’nin zencisi olmaya devam ediyor. ‘Bin yıllık kardeşiz’ lafı klişeden öte bir anlam taşımıyor. Mevzu Kürtler olunca sağ-sol farketmiyor hemen aynı cephede buluşuyor!"
991804155122536449,de,"Auntie Maxine’s favorite flavor, “ImPEACH” 😂😂 #BadIceCreamFlavours   #KeepAmericaGreat  #Trump2020   @GrrrGraphics https://t.co/5vq3Oku6RL"
991805134903558144,ja,学が無いからって誤魔化すのなら学術的な議論に参加しないでくださーいwww
991806419862212608,fr,@ChienTranquille Terre Blanche aussi sera vengé. 😣
991730160763207680,tr,Babası Tutuklu Bulunduğu İçin Tedavi Ettirilemeyen Burak Hayatını Kaybetti! - https://t.co/FdjjIrr3gV https://t.co/NcE33J7Wua
989172931182784512,ja,フェミニストたちがいきり立って反論リプしてきてるが女性をより弱者の立場にしてるのはお前たちだぞ。｢女性は強いから男性と同じ立場にしろ｣などとほざくくせに｢女性は弱いから守れ！｣とは何事なのか。寝言は寝て言え。
991634554250199043,tr,"75 yaşındaki Perihan Pulat, dün 1 Mayıs’ta Yüksel Caddesi’de ‘işimizi geri istiyoruz’ deyince polis şiddetiyle bu hale gelmiş. Eliniz kırılsın! https://t.co/Yvh98gKJwG"
991669134734823429,tr,HDP’yi seven herkes HDP’de milletvekili olabilir. Herkesin önü açıktır. Özellikle gençleri ve kadınları başvuru yapmak üzere HDP’ye davet ediyorum. Ben bile HDP’de milletvekili oldum :) https://t.co/83j25gDkqX
991595052957929473,en,5 new summaries of proceedings for HDP MPs https://t.co/1ntTk5f6Yo
991479768993402881,en,"Let's review. Trump ran promising to improve relations w/ Russia...voters agreed. But permanent DC hated the idea. They’ve been pushing war w/ Iran for yrs. Closer ties w/ Russia would make an Iran war more complicated. Russia needed to be our enemy, no matter what voters wanted."
991735673437605888,tr,"🔸Rusya'ya köpürüp S-400 alan; 🔹Almanya'ya kızıp Mercedes'e alan 🔸Sırplara ""Müslüman kasabı"" deyip et alan 🔹ABD'ye efelenip 40 tane Boeing yolcu uçağı alan 🔸Fransızlara ""Sömürgeci"" deyip uçak,füze,et alan 🔹İsrail'e kafa tutup sebze,tohumu alan güzel ülkem  #OyumuzReiseÇünkü"
991431284571467776,tr,"Toplum,AKP&amp;Erdoğan’ın sırf rüşvetçi Zarrab’a dair zigzaglarını görse neyle karşı karşıya olduğunu anlayacak ama hipnozdan göremiyor: - Hayırsever Rıza - Rıza Bey - Ödüllü iş adamımız -Cari açığı kapatan  -ABD’ye kafa tutan vatansever - Mağdur - Sanık - Tanık - Fetöcü -Casus -Hain"
991819261319532545,de,«Fällt SRF wirklich nichts Besseres ein?» https://t.co/BRrEjdmDC1
991750218612985856,en,"A man with a shirt of Spanish Dictator Franco, who banned the Catalan language and suppressed the Catalan self-rule, beaten by demonstrators with Kurdish flags in Göteborg #NoPasaran https://t.co/yGTOfkefyP"
991314587461939200,und,https://t.co/ToPDLihyrm
991802695890735104,en,"Instead of being a model of Muslim democracy, Turkey became a prime example of losing democracy in just five years. To preserve their short term interesets, both Europe and the US have sadly ignored Turkey’s descent into tyranny.  https://t.co/rdbrdsE0BL"
991644924973125633,tr,"Samsun'da tramvayda ayakkabısı olmayan çocuğa karşı ayakkabısını çıkarıp giydiren, bağcıklarını dahi bağlayan ve yoluna çoraplarıyla devam eden genç, dünya senin hatrına dönüyor. 👏👏👏🙏🙏🙏 https://t.co/dBzyR3mYAj"
991299358388781056,en,#SDF forces with the participation of the @coalition forces have begun the final phase of the Jazeera storm operation to liberate North Eastren Syria from ISIS terrorists once and for all. This would be an other step into building a new &amp; democratic #Syria https://t.co/7aeEI31gEQ
991699853523718147,en,The ‘Sultan’ of an illusionary Ottoman Empire—Turkey’s President Erdogan—is pressuring submissive politicians throughout the Balkan countries to do his bidding to restore the glory of the Ottoman period. @ediramaal @RT_Erdogan https://t.co/mazTdd72RY https://t.co/9IL1BMxMTB
991433449704747008,en,May Day in Istanbul - protesters beaten and brutally arrested as they try to make their way to the sealed off Taksim Square where the yearly May Day march usually takes place  #MayDay #1Mayıs #1May https://t.co/eg0aOUR3px
991128687805370370,es,Mi hombre araña hot  https://t.co/opc4PDZRGt
991671768862658561,tr,#MehmetBaransu: Bu ülkede sesi çıkan namuslu insanlar var. Ben ne geçmişte ne Ergenekon döneminde ne de sonrasında sustum. https://t.co/jN4bv9Sfxn
991701817460494336,tr,"Kimsesiz bir adam. Hukuksuz bir şekilde içerde tutulduğunu herkes biliyor. İnsanlar kendi ideolojilerine yakın olmadığı için adını bile anmıyor, görmezlikten geliyor... https://t.co/MCcUmZax4l"
991723805092478976,en,"""Clumps of Cells"" to ""Dying with Dignity:"" the Lunacy of the Left on Life. Episode 8 of Relatable now up wherever you get your podcasts! https://t.co/xRAGfnqGLl"
991852604115357696,en,@Grizzly_AdamsSC Probably about equal to the amount I use them which I'm pretty sure is at least once a day on average. It's prolly higher than that cause once I use one quote I continue to dig my hole through the earth to see how quick I can reach hell
991853539570868224,en,🌪️TRIGGER ALERT🌪️ Kim Kardashian &amp; Jared Kushner teaming up for prison reform...  #MAGA #ThursdayThoughts  https://t.co/iMjqNiBb0Z
991858255747002369,en,@GoyCrazy You're welcome.  The guy who compiled the list spent 2 years on it and just updated it.  I'm wondering where to post the PDF.
